symbol,timestamp,open,high,low,close,volume,Quote asset volume,Number of trades,bid_ask_spread,volume_24h,num_trades_24h,daily_return,ma_7,ma_30,volatility,rsi,volume_to_price_ratio,target
BTCUSDT,2020-04-04,0.053193526468341815,0.05450387381521723,0.05336680271223923,0.05418812512685596,0.01495908145151279,0.025709724209882427,0.036376884459015144,0.0,0.00041699507205296416,0.5324054226612494,0.018248912252565308,0.05229510148885116,0.054446785512788635,0.1978853234045288,0.5757934091327511,0.0003000153377493042,0
BTCUSDT,2020-04-05,0.054192636309967165,0.053751421802770954,0.053590464885607904,0.05351201502488305,0.009957854963881276,0.0166378559078915,0.02627932883125448,0.0,0.0004286445354523827,0.5326374164399494,-0.012280898761701575,0.053333701532056244,0.05377664226342671,0.14964704961762262,0.6354296703132633,0.00020649286836027614,1
BTCUSDT,2020-04-06,0.053513154906103824,0.0573966937003182,0.054301695962535985,0.057985052193997765,0.024628941579274765,0.045360689766444626,0.056062479956962764,4.46377310114876e-13,0.00042884001044336123,0.5325997174509105,0.08225868845584827,0.05442375618160213,0.05333441759941217,0.1419234915381068,0.6238037178476333,0.0004543682348769573,0
BTCUSDT,2020-04-07,0.057986186688218234,0.05822592167440123,0.05683832257435081,0.05692058624791572,0.021524443067845535,0.040758802302889585,0.053935362490920055,4.46377310114876e-13,0.0004229540923150685,0.5325417190062356,-0.018087559175432144,0.05534061760908062,0.05309694014825111,0.1549198517095703,0.5544903594476193,0.00040593923545871857,1
BTCUSDT,2020-04-08,0.05692172202410148,0.057911124368888504,0.057431828159807484,0.058236997746781406,0.015617517613439056,0.02915708701540414,0.04242841786590771,0.0,0.00042572868102858097,0.5333184148445089,0.022780701705634954,0.05617764050335096,0.05293542230239688,0.15075518495772847,0.5937915058920832,0.0002911848309032829,0
BTCUSDT,2020-04-09,0.05822994251264564,0.05752978260902325,0.05709100960991236,0.05761283435374763,0.012406271029786071,0.022819893534930632,0.03817358747325638,0.0,0.0004277176945727129,0.5337321370831907,-0.010560663362893408,0.05674794070881983,0.05276185147953005,0.15599001774479146,0.5681355461525935,0.00023622936412564204,0
BTCUSDT,2020-04-10,0.057613969296240165,0.056925647795193456,0.05409827802078083,0.05420362082210365,0.021758233697344267,0.03904103215238022,0.05556388097643095,0.13036809815948594,0.0004298526444007425,0.5338259012354154,-0.05829857459422205,0.05689337920436916,0.05245630865429429,0.19683819701816957,0.5583542531878385,0.0004304994462634586,1
BTCUSDT,2020-04-11,0.05420475987040476,0.05413815691531318,0.05426104489503895,0.05434741766245913,0.009053326640122128,0.01518175041165389,0.024835998581745254,0.0,0.00045429857985698763,0.5340429120825747,0.0026111982644496656,0.056916496491275906,0.053046268217081936,0.19449048688512544,0.5874597052000307,0.00018603040485181104,1
BTCUSDT,2020-04-12,0.05434863682606152,0.05598379392697384,0.05442364916502708,0.05456387566446827,0.015147453408542054,0.02692448470555059,0.035667095464436416,4.46377310114876e-13,0.0004519052362859932,0.5342420400759589,0.003920411003325741,0.057069147487125285,0.053422711408393005,0.19250842220970982,0.681993508551493,0.0003015696315946626,0
BTCUSDT,2020-04-13,0.05456501427890468,0.05381685586098411,0.05275695539764875,0.05403493452306018,0.019985868530947932,0.03456918044032792,0.04597888457135871,0.0,0.0004524222534722719,0.5342797390649974,-0.00954258458035373,0.056495887709643144,0.053895924977953244,0.10690900965126846,0.5809139101336833,0.0003976843265494154,1
BTCUSDT,2020-04-14,0.054037117524751134,0.05440544512886266,0.05421454007382234,0.05428214304983545,0.014117391878315308,0.024545327827478206,0.033043231561844764,0.0,0.00044944137471001483,0.5342372068722359,0.0045028378554266,0.05611298434153368,0.0543241280783255,0.1077655955434224,0.5838296137088136,0.0002833618608500113,0
BTCUSDT,2020-04-15,0.05428223825333376,0.05404853208406365,0.053000861802630944,0.05229532193792217,0.012508527874599634,0.02122421520181764,0.031237596639114705,0.0,0.0004527493467591792,0.5343232378985037,-0.03602719583036096,0.055250700218425736,0.0547764399733963,0.10016561675325822,0.46393446459701726,0.0002619792649118144,1
BTCUSDT,2020-04-16,0.05229654357291924,0.05608690213991578,0.0518892177108571,0.05615479380608961,0.026122057412653308,0.046963618250911617,0.05702692758690069,0.0,0.00044934790581254574,0.5341908081164957,0.07259969431707658,0.05503910247133584,0.05528472165542898,0.18273141848466987,0.5356118242827526,0.0004966725807069505,0
BTCUSDT,2020-04-17,0.05615633194693863,0.05575473506622283,0.05599261776614254,0.055557527086154156,0.010910900680904998,0.019237008451992207,0.028338365305926802,0.0,0.0004456229319343141,0.5340221293065661,-0.010474602714187875,0.05523558775818479,0.055749032554718775,0.14648799434412624,0.532147739962622,0.00021683835237333907,1
BTCUSDT,2020-04-18,0.05555248229097075,0.05690447095453538,0.05632937120928796,0.057332306067761005,0.009915619781859503,0.01765880871154866,0.025501061871594753,4.46377310114876e-13,0.00044635473808199433,0.5341550424089463,0.03145477442351896,0.055668768894944744,0.05605759501572272,0.15399438494910445,0.5500064641402045,0.0001921138269897282,0
BTCUSDT,2020-04-19,0.05733344134810139,0.056690878325725655,0.056664336005463514,0.05630573632974584,0.009095080392886833,0.016030640992199606,0.02476692515609833,0.0,0.00044472568411536156,0.5341105769346952,-0.01763926827249407,0.05592155596119557,0.05631677237058383,0.16052368421944463,0.5398308902813391,0.00018040094642852002,0
BTCUSDT,2020-04-20,0.056312171886073535,0.056324844169781785,0.05418787297354429,0.0539459747803947,0.018641224323357044,0.03343367334252397,0.04472147034298727,4.46377310114876e-13,0.0004420875948300332,0.534152625807085,-0.04127520454334799,0.0559086457021771,0.05649853285471093,0.17934004831917236,0.3561167742167143,0.0003723876734327979,1
BTCUSDT,2020-04-21,0.053964376162125564,0.05410405189103238,0.05427730532203776,0.05406271437049903,0.012194861042662493,0.020928723666844378,0.029545363873050193,4.46377310114876e-13,0.0004434311504133495,0.5344493845156721,0.002129831854609021,0.05587680117338874,0.0567897530049296,0.1791953857292522,0.3850518688437898,0.00024748290886255546,1
BTCUSDT,2020-04-22,0.054063773300017895,0.05582024843844594,0.05473259727800452,0.056341063303367515,0.012490285722102189,0.022046589724803323,0.02642660607789246,0.0,0.0004404237986866885,0.5344034690803046,0.04147853427018289,0.0564639383141299,0.05697662101973514,0.1745963728951075,0.41621916152972616,0.00024305334422089958,1
BTCUSDT,2020-04-23,0.05634203920052907,0.06043330988546818,0.05637490040488464,0.059209372695717875,0.021350278536823017,0.0407081896671729,0.051068087541436616,0.0,0.00044401301966284085,0.5340279291510335,0.050139365682639214,0.05690723326391156,0.05718616897054555,0.14893968858931805,0.5093397738049107,0.0003873745886423978,1
BTCUSDT,2020-04-24,0.05922311100677177,0.059465361707973265,0.05936681897266623,0.059390905166987404,0.012210399623655185,0.02324342283157282,0.03254225073904927,0.0,0.000441280542678682,0.5339196653876401,0.0030217617632868343,0.05746355123939652,0.05742125457474819,0.14482404878776528,0.6224403303634275,0.0002257954747618365,1
