symbol,timestamp,open,high,low,close,volume
BTCUSDT,2025-03-26,87392.88000000,88275.00000000,85860.00000000,86909.17000000,18408.78485000
BTCUSDT,2025-03-27,86909.17000000,87756.39000000,85800.00000000,87232.01000000,17098.03897000
BTCUSDT,2025-03-28,87232.01000000,87515.67000000,83585.00000000,84424.38000000,27182.73169000
BTCUSDT,2025-03-29,84424.38000000,84624.73000000,81644.81000000,82648.54000000,11696.39864000
BTCUSDT,2025-03-30,82648.53000000,83534.64000000,81565.00000000,82389.99000000,9864.49508000
BTCUSDT,2025-03-31,82390.00000000,83943.08000000,81278.52000000,82550.01000000,20569.13885000
BTCUSDT,2025-04-01,82550.00000000,85579.46000000,82432.74000000,85158.34000000,20190.39697000
BTCUSDT,2025-04-02,85158.35000000,88500.00000000,82320.00000000,82516.29000000,39931.45700000
BTCUSDT,2025-04-03,82516.28000000,83998.02000000,81211.24000000,83213.09000000,27337.84135000
BTCUSDT,2025-04-04,83213.09000000,84720.00000000,81659.00000000,83889.87000000,32915.53976000
BTCUSDT,2025-04-05,83889.87000000,84266.00000000,82379.95000000,83537.99000000,9360.40468000
BTCUSDT,2025-04-06,83537.99000000,83817.63000000,77153.83000000,78430.00000000,27942.71436000
BTCUSDT,2025-04-07,78430.00000000,81243.58000000,74508.00000000,79163.24000000,78387.53089000
BTCUSDT,2025-04-08,79163.24000000,80867.99000000,76239.90000000,76322.42000000,35317.32063000
BTCUSDT,2025-04-09,76322.42000000,83588.00000000,74620.00000000,82615.22000000,75488.28772000
BTCUSDT,2025-04-10,82615.22000000,82753.21000000,78464.36000000,79607.30000000,33284.80718000
BTCUSDT,2025-04-11,79607.30000000,84300.00000000,78969.58000000,83423.84000000,34435.43797000
BTCUSDT,2025-04-12,83423.83000000,85905.00000000,82792.95000000,85276.90000000,18470.74437000
BTCUSDT,2025-04-13,85276.91000000,86100.00000000,83034.23000000,83760.00000000,24680.04181000
BTCUSDT,2025-04-14,83760.00000000,85799.99000000,83678.00000000,84591.58000000,28659.09348000
BTCUSDT,2025-04-15,84591.58000000,86496.42000000,83600.00000000,83643.99000000,20910.99528000
BTCUSDT,2025-04-16,83643.99000000,85500.00000000,83111.64000000,84030.38000000,20867.24519000
BTCUSDT,2025-04-17,84030.38000000,85470.01000000,83736.26000000,84947.91000000,13728.84772000
BTCUSDT,2025-04-18,84947.92000000,85132.08000000,84303.96000000,84474.69000000,6529.96315000
BTCUSDT,2025-04-19,84474.70000000,85677.99000000,84364.45000000,85077.01000000,9666.58153000
BTCUSDT,2025-04-20,85077.00000000,85320.76000000,83949.52000000,85179.24000000,8091.67725000
BTCUSDT,2025-04-21,85179.24000000,88465.99000000,85144.76000000,87516.23000000,31773.37262000
BTCUSDT,2025-04-22,87516.22000000,93888.00000000,87076.03000000,93442.99000000,43872.74705000
BTCUSDT,2025-04-23,93442.99000000,94696.05000000,91935.41000000,93691.08000000,27404.16808000
BTCUSDT,2025-04-24,93691.07000000,94005.00000000,91660.01000000,93980.47000000,19497.06071000
BTCUSDT,2025-04-25,93980.47000000,95758.04000000,92855.96000000,94638.68000000,27500.66648000
BTCUSDT,2025-04-26,94638.68000000,95199.00000000,93870.69000000,94628.00000000,9415.06875000
BTCUSDT,2025-04-27,94628.00000000,95369.00000000,93602.58000000,93749.30000000,11162.84100000
BTCUSDT,2025-04-28,93749.29000000,95630.00000000,92800.01000000,95011.18000000,22157.53351000
BTCUSDT,2025-04-29,95011.18000000,95461.53000000,93742.54000000,94256.82000000,16955.34020000
BTCUSDT,2025-04-30,94256.82000000,95228.45000000,92910.00000000,94172.00000000,17661.27510000
BTCUSDT,2025-05-01,94172.00000000,97424.02000000,94130.43000000,96489.91000000,21380.45343000
BTCUSDT,2025-05-02,96489.90000000,97895.68000000,96350.00000000,96887.14000000,14905.74811000
BTCUSDT,2025-05-03,96887.13000000,96935.67000000,95753.01000000,95856.42000000,9723.34838000
BTCUSDT,2025-05-04,95856.42000000,96304.48000000,94151.38000000,94277.62000000,11036.38342000
BTCUSDT,2025-05-05,94277.61000000,95199.00000000,93514.10000000,94733.68000000,17251.18189000
BTCUSDT,2025-05-06,94733.68000000,96920.65000000,93377.00000000,96834.02000000,16122.64513000
BTCUSDT,2025-05-07,96834.02000000,97732.00000000,95784.61000000,97030.50000000,16644.83854000
BTCUSDT,2025-05-08,97030.50000000,104145.76000000,96876.29000000,103261.60000000,34962.02847000
BTCUSDT,2025-05-09,103261.61000000,104361.30000000,102315.14000000,102971.99000000,27617.39907000
BTCUSDT,2025-05-10,102971.99000000,104984.57000000,102818.76000000,104809.53000000,15324.78611000
BTCUSDT,2025-05-11,104809.53000000,104972.00000000,103345.06000000,104118.00000000,17987.12197000
BTCUSDT,2025-05-12,104118.00000000,105819.45000000,100718.37000000,102791.32000000,31272.77792000
BTCUSDT,2025-05-13,102791.32000000,104976.25000000,101429.70000000,104103.72000000,21253.42409000
BTCUSDT,2025-05-14,104103.72000000,104356.95000000,102602.05000000,103507.82000000,16452.90810000
BTCUSDT,2025-05-15,103507.83000000,104192.70000000,101383.07000000,103763.71000000,17998.98604000
BTCUSDT,2025-05-16,103763.71000000,104550.33000000,103100.49000000,103463.90000000,15683.88024000
BTCUSDT,2025-05-17,103463.90000000,103709.86000000,102612.50000000,103126.65000000,11250.89622000
BTCUSDT,2025-05-18,103126.65000000,106660.00000000,103105.09000000,106454.26000000,21599.98726000
BTCUSDT,2025-05-19,106454.27000000,107108.62000000,102000.00000000,105573.74000000,30260.03524000
BTCUSDT,2025-05-20,105573.73000000,107320.00000000,104184.72000000,106849.99000000,23705.48275000
BTCUSDT,2025-05-21,106850.00000000,110797.38000000,106100.01000000,109643.99000000,45531.04034500
BTCUSDT,2025-05-22,109643.99000000,111980.00000000,109177.37000000,111696.21000000,31630.77313000
BTCUSDT,2025-05-23,111696.22000000,111800.00000000,106800.00000000,107318.30000000,31737.72309000
BTCUSDT,2025-05-24,107318.30000000,109506.03000000,106875.41000000,107761.91000000,16782.53129000
BTCUSDT,2025-05-25,107761.90000000,109299.99000000,106600.64000000,109004.19000000,17710.04695000
BTCUSDT,2025-05-26,109004.20000000,110422.22000000,108670.58000000,109434.79000000,14649.11593000
BTCUSDT,2025-05-27,109434.78000000,110718.00000000,107516.57000000,108938.17000000,21276.65635000
BTCUSDT,2025-05-28,108938.17000000,109284.70000000,106769.43000000,107781.78000000,15633.78829000
BTCUSDT,2025-05-29,107781.78000000,108891.91000000,105322.86000000,105589.75000000,19834.70116000
BTCUSDT,2025-05-30,105589.75000000,106313.12000000,103621.00000000,103985.48000000,23706.49799000
BTCUSDT,2025-05-31,103985.47000000,104900.00000000,103068.55000000,104591.88000000,11289.35922000
BTCUSDT,2025-06-01,104591.88000000,105866.91000000,103752.49000000,105642.93000000,9709.70006000
BTCUSDT,2025-06-02,105642.93000000,105935.63000000,103659.88000000,105857.99000000,13453.98813000
BTCUSDT,2025-06-03,105858.00000000,106794.67000000,104872.50000000,105376.89000000,13259.52634000
BTCUSDT,2025-06-04,105376.90000000,106000.00000000,104179.00000000,104696.86000000,14034.89482000
BTCUSDT,2025-06-05,104696.86000000,105909.71000000,100372.26000000,101508.68000000,22321.50154000
BTCUSDT,2025-06-06,101508.69000000,105333.00000000,101095.80000000,104288.44000000,15839.07385000
BTCUSDT,2025-06-07,104288.43000000,105900.00000000,103871.09000000,105552.15000000,8344.93206000
BTCUSDT,2025-06-08,105552.15000000,106488.14000000,104964.14000000,105734.00000000,8048.06305000
BTCUSDT,2025-06-09,105734.01000000,110530.17000000,105318.37000000,110263.02000000,19975.37451000
BTCUSDT,2025-06-10,110263.02000000,110400.00000000,108331.03000000,110274.39000000,17071.82839000
BTCUSDT,2025-06-11,110274.39000000,110392.01000000,108064.00000000,108645.12000000,13115.91638000
BTCUSDT,2025-06-12,108645.13000000,108813.55000000,105671.72000000,105671.73000000,17778.67218000
BTCUSDT,2025-06-13,105671.74000000,106179.53000000,102664.31000000,106066.59000000,26180.81734000
BTCUSDT,2025-06-14,106066.59000000,106252.00000000,104300.00000000,105414.64000000,8798.93969000
BTCUSDT,2025-06-15,105414.63000000,106128.57000000,104494.53000000,105594.01000000,7164.20047000
BTCUSDT,2025-06-16,105594.02000000,108952.38000000,104980.37000000,106794.53000000,14922.66540000
BTCUSDT,2025-06-17,106794.53000000,107771.34000000,103371.02000000,104551.17000000,17866.33025000
BTCUSDT,2025-06-18,104551.17000000,105550.27000000,103500.00000000,104886.78000000,13968.64167000
BTCUSDT,2025-06-19,104886.79000000,105226.17000000,103929.27000000,104658.59000000,7678.60737000
BTCUSDT,2025-06-20,104658.59000000,106524.65000000,102345.00000000,103297.99000000,16419.06283000
BTCUSDT,2025-06-21,103297.98000000,103982.64000000,100837.90000000,102120.01000000,11154.21332000
BTCUSDT,2025-06-22,102120.02000000,103399.62000000,98200.00000000,100963.87000000,28746.41072000
BTCUSDT,2025-06-23,100963.87000000,106074.20000000,99613.33000000,105333.93000000,27666.50609000
BTCUSDT,2025-06-24,105333.94000000,106290.00000000,104622.02000000,106083.00000000,14651.69335000
BTCUSDT,2025-06-25,106083.00000000,108135.30000000,105808.03000000,107340.58000000,16701.15551000
BTCUSDT,2025-06-26,107340.59000000,108272.45000000,106562.50000000,106947.06000000,10573.27279000
BTCUSDT,2025-06-27,106947.06000000,107735.34000000,106356.76000000,107047.59000000,12232.44042000
BTCUSDT,2025-06-28,107047.58000000,107577.75000000,106811.51000000,107296.79000000,3282.17352000
BTCUSDT,2025-06-29,107296.79000000,108528.50000000,107172.52000000,108356.93000000,6831.73640000
BTCUSDT,2025-06-30,108356.93000000,108789.99000000,106733.33000000,107146.50000000,9754.12491000
BTCUSDT,2025-07-01,107146.51000000,107540.00000000,105250.85000000,105681.14000000,10505.62437000
BTCUSDT,2025-07-02,105681.13000000,109730.00000000,105100.19000000,108849.60000000,17691.89592000
BTCUSDT,2025-07-03,108849.59000000,110529.18000000,108530.40000000,109584.78000000,13047.08225000
BTCUSDT,2025-07-04,109584.77000000,109767.59000000,107245.00000000,107984.24000000,11793.86615000
BTCUSDT,2025-07-05,107984.25000000,108420.56000000,107756.31000000,108198.12000000,3736.97570000
BTCUSDT,2025-07-06,108198.12000000,109700.00000000,107800.01000000,109203.84000000,6447.60700000
BTCUSDT,2025-07-07,109203.85000000,109700.00000000,107513.20000000,108262.94000000,9405.37601000
BTCUSDT,2025-07-08,108262.94000000,109216.56000000,107429.57000000,108922.98000000,9216.02080000
BTCUSDT,2025-07-09,108922.99000000,111999.79000000,108324.53000000,111233.99000000,17282.28650000
BTCUSDT,2025-07-10,111234.00000000,116868.00000000,110500.00000000,116010.00000000,24883.45066500
BTCUSDT,2025-07-11,116010.01000000,118869.98000000,115222.22000000,117527.66000000,25873.52114800
BTCUSDT,2025-07-12,117527.66000000,118200.00000000,116900.05000000,117420.00000000,8446.60437000
BTCUSDT,2025-07-13,117420.00000000,119488.00000000,117224.79000000,119086.64000000,9550.79294700
BTCUSDT,2025-07-14,119086.65000000,123218.00000000,118905.18000000,119841.18000000,27269.34887700
BTCUSDT,2025-07-15,119841.17000000,119940.83000000,115736.92000000,117758.09000000,32018.46083000
BTCUSDT,2025-07-16,117758.08000000,120063.84000000,117017.29000000,118630.43000000,17039.90851000
BTCUSDT,2025-07-17,118630.44000000,120998.71000000,117453.57000000,119177.56000000,15728.57651000
BTCUSDT,2025-07-18,119177.56000000,120820.71000000,116812.76000000,117924.84000000,19924.66266000
BTCUSDT,2025-07-19,117924.84000000,118499.90000000,117277.34000000,117840.00000000,6635.80306000
BTCUSDT,2025-07-20,117840.01000000,118856.80000000,116467.02000000,117265.12000000,12962.92889000
BTCUSDT,2025-07-21,117265.11000000,119676.73000000,116515.00000000,117380.36000000,17107.33128000
BTCUSDT,2025-07-22,117380.36000000,120247.80000000,116128.00000000,119954.42000000,20959.12973000
BTCUSDT,2025-07-23,119954.43000000,120090.00000000,117301.00000000,118755.99000000,14558.75083000
BTCUSDT,2025-07-24,118756.00000000,119450.00000000,117103.10000000,118340.99000000,15806.89043000
BTCUSDT,2025-07-25,118340.98000000,118451.57000000,114723.16000000,117614.31000000,38406.34873000
BTCUSDT,2025-07-26,117614.31000000,118297.35000000,117138.38000000,117919.99000000,6991.67206000
BTCUSDT,2025-07-27,117919.99000000,119766.65000000,117825.50000000,119415.55000000,9328.30919000
BTCUSDT,2025-07-28,119415.56000000,119800.00000000,117427.50000000,118062.32000000,13961.74754000
BTCUSDT,2025-07-29,118062.32000000,119273.36000000,116950.75000000,117950.76000000,15137.93445000
BTCUSDT,2025-07-30,117950.75000000,118792.00000000,115796.23000000,117840.30000000,15586.73631000
BTCUSDT,2025-07-31,117840.29000000,118922.45000000,115500.00000000,115764.08000000,17010.00730000
BTCUSDT,2025-08-01,115764.07000000,116052.00000000,112722.58000000,113297.93000000,24487.10206000
BTCUSDT,2025-08-02,113297.92000000,114063.49000000,112003.00000000,112546.35000000,11507.33428000
BTCUSDT,2025-08-03,112546.35000000,114799.97000000,111920.00000000,114208.80000000,7397.76046000
BTCUSDT,2025-08-04,114208.81000000,115720.00000000,114107.60000000,115055.03000000,9667.67916000
BTCUSDT,2025-08-05,115055.03000000,115127.81000000,112650.00000000,114129.75000000,12042.79078000
BTCUSDT,2025-08-06,114129.75000000,115716.00000000,113355.13000000,114992.27000000,9761.15318000
BTCUSDT,2025-08-07,114992.27000000,117621.00000000,114259.00000000,117472.01000000,13468.56263000
BTCUSDT,2025-08-08,117472.02000000,117630.00000000,115878.71000000,116674.74000000,10045.31278000
BTCUSDT,2025-08-09,116674.74000000,117944.05000000,116299.13000000,116462.25000000,9514.13144000
BTCUSDT,2025-08-10,116462.25000000,119311.11000000,116460.63000000,119294.01000000,14322.77073000
BTCUSDT,2025-08-11,119294.27000000,122335.16000000,118050.11000000,118686.00000000,26494.33429000
BTCUSDT,2025-08-12,118686.00000000,120324.43000000,118207.47000000,120134.08000000,16720.10893000
BTCUSDT,2025-08-13,120134.09000000,123667.79000000,118920.92000000,123306.43000000,23210.07102000
BTCUSDT,2025-08-14,123306.44000000,124474.00000000,117180.00000000,118295.09000000,27980.94758600
BTCUSDT,2025-08-15,118295.09000000,119216.82000000,116803.99000000,117342.05000000,13623.33874000
BTCUSDT,2025-08-16,117342.04000000,117898.99000000,117143.98000000,117380.66000000,6393.68117000
BTCUSDT,2025-08-17,117380.66000000,118575.00000000,117172.21000000,117405.01000000,5898.64192000
BTCUSDT,2025-08-18,117405.01000000,117543.75000000,114640.14000000,116227.05000000,17745.93954000
BTCUSDT,2025-08-19,116227.05000000,116725.69000000,112732.58000000,112872.94000000,18065.47424000
BTCUSDT,2025-08-20,112872.95000000,114615.38000000,112380.00000000,114271.24000000,15636.34194000
BTCUSDT,2025-08-21,114271.23000000,114821.76000000,112015.67000000,112500.00000000,10839.69235000
BTCUSDT,2025-08-22,112500.00000000,117429.05000000,111684.79000000,116935.99000000,23128.09037000
BTCUSDT,2025-08-23,116936.00000000,117030.00000000,114560.00000000,115438.05000000,11329.36197000
BTCUSDT,2025-08-24,115438.06000000,115666.68000000,110680.00000000,113493.59000000,21175.98462000
BTCUSDT,2025-08-25,113493.59000000,113667.28000000,109274.10000000,110111.98000000,25182.79379000
BTCUSDT,2025-08-26,110111.98000000,112371.00000000,108666.66000000,111763.22000000,18452.43877000
BTCUSDT,2025-08-27,111763.22000000,112625.00000000,110345.42000000,111262.01000000,13392.60875000
BTCUSDT,2025-08-28,111262.01000000,113485.90000000,110862.42000000,112566.90000000,11104.27744000
BTCUSDT,2025-08-29,112566.90000000,112638.64000000,107463.90000000,108377.40000000,22580.31045000
BTCUSDT,2025-08-30,108377.40000000,108926.15000000,107350.10000000,108816.33000000,10708.39159000
BTCUSDT,2025-08-31,108816.33000000,109480.02000000,108076.93000000,108246.35000000,9489.51596000
BTCUSDT,2025-09-01,108246.36000000,109912.40000000,107255.00000000,109237.42000000,16053.60219000
BTCUSDT,2025-09-02,109237.43000000,111771.52000000,108393.39000000,111240.01000000,18510.28756000
BTCUSDT,2025-09-03,111240.01000000,112575.27000000,110528.71000000,111705.71000000,11773.72084000
BTCUSDT,2025-09-04,111705.72000000,112180.00000000,109329.12000000,110730.87000000,12203.13536000
BTCUSDT,2025-09-05,110730.87000000,113384.62000000,110206.96000000,110659.99000000,21587.40888000
BTCUSDT,2025-09-06,110660.00000000,111307.70000000,109977.00000000,110187.97000000,5000.29897000
BTCUSDT,2025-09-07,110187.98000000,111600.00000000,110180.00000000,111137.34000000,5681.29944000
BTCUSDT,2025-09-08,111137.35000000,112924.37000000,110621.78000000,112065.23000000,11582.40211000
BTCUSDT,2025-09-09,112065.23000000,113293.29000000,110766.66000000,111546.39000000,15379.28248000
BTCUSDT,2025-09-10,111546.38000000,114313.13000000,110917.45000000,113960.00000000,17517.41823000
BTCUSDT,2025-09-11,113960.00000000,115488.09000000,113430.00000000,115482.69000000,13676.73119000
BTCUSDT,2025-09-12,115482.69000000,116665.63000000,114740.99000000,116029.42000000,15324.10719000
BTCUSDT,2025-09-13,116029.41000000,116298.78000000,115127.27000000,115918.29000000,8269.40394000
BTCUSDT,2025-09-14,115918.29000000,116165.19000000,115135.00000000,115268.01000000,6707.60197000
BTCUSDT,2025-09-15,115268.01000000,116757.99000000,114384.00000000,115349.71000000,13212.51149000
BTCUSDT,2025-09-16,115349.71000000,116964.27000000,114737.11000000,116788.96000000,10926.90940000
BTCUSDT,2025-09-17,116788.96000000,117286.73000000,114720.81000000,116447.59000000,16754.24540000
BTCUSDT,2025-09-18,116447.60000000,117900.00000000,116092.76000000,117073.53000000,11657.23365000
BTCUSDT,2025-09-19,117073.53000000,117459.99000000,115100.00000000,115632.38000000,8992.09065000
BTCUSDT,2025-09-20,115632.39000000,116121.81000000,115408.47000000,115685.63000000,4674.92752000
BTCUSDT,2025-09-21,115685.63000000,115819.06000000,115188.00000000,115232.29000000,4511.52219000
BTCUSDT,2025-09-22,115232.29000000,115379.25000000,111800.00000000,112650.99000000,20781.71356000
BTCUSDT,2025-09-23,112650.99000000,113290.50000000,111458.73000000,111998.80000000,12301.32030000
BTCUSDT,2025-09-24,111998.80000000,113940.00000000,111042.66000000,113307.00000000,12369.25967000
BTCUSDT,2025-09-25,113307.01000000,113510.23000000,108631.51000000,108994.49000000,21231.14957000
BTCUSDT,2025-09-26,108994.49000000,110300.00000000,108620.07000000,109643.46000000,14243.01591000
BTCUSDT,2025-09-27,109643.46000000,109743.91000000,109064.40000000,109635.85000000,5501.78643000
BTCUSDT,2025-09-28,109635.85000000,112350.00000000,109189.99000000,112163.95000000,7542.33160000
BTCUSDT,2025-09-29,112163.96000000,114400.00000000,111560.65000000,114311.96000000,15541.12005000
BTCUSDT,2025-09-30,114311.97000000,114792.00000000,112656.27000000,114048.93000000,15044.15633000
BTCUSDT,2025-10-01,114048.94000000,118649.10000000,113966.67000000,118594.99000000,20036.39516000
BTCUSDT,2025-10-02,118594.99000000,121022.07000000,118279.31000000,120529.35000000,19670.83503000
BTCUSDT,2025-10-03,120529.35000000,123894.99000000,119248.30000000,122232.00000000,23936.32800000
BTCUSDT,2025-10-04,122232.21000000,122800.00000000,121510.00000000,122391.00000000,8208.16678000
BTCUSDT,2025-10-05,122390.99000000,125708.42000000,122136.00000000,123482.31000000,22043.09755300
ETHUSDT,2021-01-01,736.42000000,749.00000000,714.29000000,728.91000000,675114.09329000
ETHUSDT,2021-01-02,728.91000000,787.69000000,714.91000000,774.56000000,1352618.57668000
ETHUSDT,2021-01-03,774.44000000,1011.07000000,768.71000000,978.28000000,2813603.88615000
ETHUSDT,2021-01-04,978.33000000,1162.97000000,890.00000000,1041.43000000,4245010.94004000
ETHUSDT,2021-01-05,1041.45000000,1134.60000000,974.45000000,1099.56000000,2706995.67525000
ETHUSDT,2021-01-06,1100.16000000,1213.00000000,1057.26000000,1208.42000000,2390136.59334000
ETHUSDT,2021-01-07,1208.75000000,1289.00000000,1131.00000000,1224.87000000,1972922.82059000
ETHUSDT,2021-01-08,1224.86000000,1273.75000000,1065.00000000,1216.93000000,2131172.92341000
ETHUSDT,2021-01-09,1216.72000000,1304.37000000,1171.36000000,1276.00000000,1448871.11514000
ETHUSDT,2021-01-10,1276.00000000,1348.33000000,1170.00000000,1254.25000000,1951179.35003000
ETHUSDT,2021-01-11,1254.24000000,1260.00000000,915.00000000,1087.01000000,4099450.90046000
ETHUSDT,2021-01-12,1087.00000000,1150.02000000,1006.33000000,1050.16000000,2302645.34052000
ETHUSDT,2021-01-13,1050.36000000,1137.65000000,987.48000000,1129.89000000,1564202.39081000
ETHUSDT,2021-01-14,1129.79000000,1247.55000000,1086.70000000,1231.62000000,1555737.38556000
ETHUSDT,2021-01-15,1231.89000000,1256.98000000,1069.42000000,1168.53000000,1944038.83738000
ETHUSDT,2021-01-16,1168.48000000,1298.00000000,1151.77000000,1227.83000000,1575384.43797000
ETHUSDT,2021-01-17,1227.83000000,1269.02000000,1165.00000000,1232.45000000,1317285.00579000
ETHUSDT,2021-01-18,1232.50000000,1260.75000000,1182.58000000,1258.45000000,998050.11073000
ETHUSDT,2021-01-19,1258.52000000,1438.30000000,1251.49000000,1365.36000000,2278852.55758000
ETHUSDT,2021-01-20,1365.36000000,1407.93000000,1235.42000000,1376.99000000,2219137.62144000
ETHUSDT,2021-01-21,1376.72000000,1390.00000000,1086.00000000,1110.96000000,2310208.57298000
ETHUSDT,2021-01-22,1111.98000000,1273.79000000,1042.31000000,1232.62000000,2020593.21673000
ETHUSDT,2021-01-23,1232.61000000,1272.44000000,1195.90000000,1233.60000000,1009545.08258000
ETHUSDT,2021-01-24,1233.46000000,1398.83000000,1220.00000000,1392.51000000,1510879.53817000
ETHUSDT,2021-01-25,1392.19000000,1475.00000000,1293.69000000,1317.88000000,1885441.31289000
ETHUSDT,2021-01-26,1317.60000000,1378.49000000,1244.56000000,1365.97000000,1682923.65799000
ETHUSDT,2021-01-27,1366.54000000,1373.90000000,1207.00000000,1239.03000000,2009772.08358000
ETHUSDT,2021-01-28,1238.93000000,1360.00000000,1217.23000000,1329.69000000,1365269.71962000
ETHUSDT,2021-01-29,1329.44000000,1436.90000000,1285.35000000,1379.50000000,2253963.18682000
ETHUSDT,2021-01-30,1379.56000000,1406.00000000,1326.41000000,1378.05000000,1040042.23630000
ETHUSDT,2021-01-31,1378.04000000,1380.74000000,1281.12000000,1312.55000000,958704.85571000
ETHUSDT,2021-02-01,1312.45000000,1377.99000000,1269.99000000,1374.17000000,1096397.91862000
ETHUSDT,2021-02-02,1374.09000000,1547.90000000,1360.28000000,1511.87000000,1944227.99878000
ETHUSDT,2021-02-03,1511.93000000,1669.35000000,1508.39000000,1664.49000000,1535869.88801000
ETHUSDT,2021-02-04,1664.67000000,1695.20000000,1554.44000000,1595.67000000,1646502.32962000
ETHUSDT,2021-02-05,1595.53000000,1760.49000000,1591.00000000,1719.19000000,1194123.29946000
ETHUSDT,2021-02-06,1718.95000000,1743.67000000,1642.94000000,1676.35000000,1149808.33101000
ETHUSDT,2021-02-07,1676.35000000,1693.00000000,1490.46000000,1611.62000000,1281734.86814000
ETHUSDT,2021-02-08,1611.46000000,1775.57000000,1563.89000000,1750.15000000,1339777.09536000
ETHUSDT,2021-02-09,1749.68000000,1821.88000000,1708.49000000,1769.13000000,1185071.89593000
ETHUSDT,2021-02-10,1769.14000000,1837.86000000,1680.00000000,1740.78000000,1219932.25474000
ETHUSDT,2021-02-11,1740.76000000,1819.00000000,1703.44000000,1785.62000000,735079.82699000
ETHUSDT,2021-02-12,1785.83000000,1864.88000000,1739.88000000,1840.26000000,909600.20653000
ETHUSDT,2021-02-13,1840.24000000,1871.72000000,1765.00000000,1814.96000000,767589.07285000
ETHUSDT,2021-02-14,1815.25000000,1850.00000000,1784.11000000,1800.42000000,675261.77873000
ETHUSDT,2021-02-15,1800.03000000,1835.72000000,1655.67000000,1779.25000000,1053474.57879000
ETHUSDT,2021-02-16,1779.33000000,1827.28000000,1724.00000000,1781.99000000,817493.47513000
ETHUSDT,2021-02-17,1781.99000000,1855.00000000,1733.01000000,1849.88000000,795711.63311000
ETHUSDT,2021-02-18,1849.70000000,1950.50000000,1849.69000000,1939.61000000,937227.10191000
ETHUSDT,2021-02-19,1938.91000000,1972.82000000,1891.00000000,1955.00000000,793404.41150000
ETHUSDT,2021-02-20,1955.46000000,2042.34000000,1803.14000000,1913.00000000,1261315.81279000
ETHUSDT,2021-02-21,1912.90000000,1976.31000000,1883.01000000,1933.53000000,756568.19743000
ETHUSDT,2021-02-22,1933.54000000,1936.29000000,1551.00000000,1777.58000000,1807244.98099000
ETHUSDT,2021-02-23,1777.42000000,1782.39000000,1355.00000000,1577.89000000,2547837.82068000
ETHUSDT,2021-02-24,1577.79000000,1712.70000000,1500.20000000,1623.39000000,1384388.81727000
ETHUSDT,2021-02-25,1623.16000000,1671.59000000,1459.16000000,1481.75000000,1032670.79409000
ETHUSDT,2021-02-26,1482.08000000,1562.25000000,1400.00000000,1444.59000000,1355973.29378000
ETHUSDT,2021-02-27,1444.56000000,1529.00000000,1425.00000000,1458.13000000,927423.04750000
ETHUSDT,2021-02-28,1458.27000000,1468.75000000,1293.18000000,1419.18000000,1410207.56284000
ETHUSDT,2021-03-01,1418.67000000,1572.00000000,1409.91000000,1569.86000000,1094695.17839000
ETHUSDT,2021-03-02,1570.00000000,1602.90000000,1455.52000000,1486.78000000,1061142.38743000
ETHUSDT,2021-03-03,1486.79000000,1656.94000000,1475.47000000,1567.69000000,1054846.31471000
ETHUSDT,2021-03-04,1567.68000000,1624.87000000,1506.36000000,1539.23000000,946365.67088000
ETHUSDT,2021-03-05,1539.22000000,1548.96000000,1441.66000000,1528.31000000,910786.28976000
ETHUSDT,2021-03-06,1528.08000000,1671.58000000,1513.03000000,1650.35000000,1013300.93928000
ETHUSDT,2021-03-07,1650.68000000,1734.16000000,1630.35000000,1726.16000000,848470.78136000
ETHUSDT,2021-03-08,1726.46000000,1843.59000000,1664.96000000,1833.18000000,1149711.39987000
ETHUSDT,2021-03-09,1833.22000000,1870.77000000,1798.20000000,1870.51000000,857229.47855000
ETHUSDT,2021-03-10,1870.50000000,1877.69000000,1757.00000000,1795.12000000,937230.62831000
ETHUSDT,2021-03-11,1795.28000000,1846.70000000,1725.00000000,1825.78000000,909011.49610000
ETHUSDT,2021-03-12,1825.78000000,1841.88000000,1719.72000000,1766.10000000,869564.63610000
ETHUSDT,2021-03-13,1766.13000000,1944.30000000,1727.75000000,1922.35000000,926283.22642000
ETHUSDT,2021-03-14,1922.35000000,1933.10000000,1836.00000000,1848.10000000,637963.63627000
ETHUSDT,2021-03-15,1848.10000000,1891.76000000,1730.00000000,1793.48000000,1025326.79658000
ETHUSDT,2021-03-16,1793.99000000,1819.50000000,1711.68000000,1805.12000000,764993.40147000
ETHUSDT,2021-03-17,1805.01000000,1838.88000000,1741.18000000,1823.58000000,658349.44843000
ETHUSDT,2021-03-18,1823.58000000,1850.00000000,1759.04000000,1776.08000000,603721.61056000
ETHUSDT,2021-03-19,1775.92000000,1840.61000000,1733.47000000,1809.10000000,500258.42875000
ETHUSDT,2021-03-20,1809.01000000,1868.83000000,1800.86000000,1806.10000000,451556.10639000
ETHUSDT,2021-03-21,1806.57000000,1817.16000000,1747.00000000,1782.98000000,465953.98749000
ETHUSDT,2021-03-22,1783.23000000,1807.51000000,1655.15000000,1680.97000000,582727.49081000
ETHUSDT,2021-03-23,1681.17000000,1721.17000000,1650.00000000,1668.08000000,577213.99589000
ETHUSDT,2021-03-24,1668.20000000,1740.86000000,1536.92000000,1581.84000000,753834.52393000
ETHUSDT,2021-03-25,1581.88000000,1622.00000000,1549.40000000,1585.74000000,701697.00258000
